protein_id	hit_rows
FUN_016914-T1	3
FUN_003104-T1	3
FUN_007856-T1	3
FUN_007848-T1	3
FUN_020443-T1	3
FUN_007886-T1	3
FUN_007874-T1	3
FUN_020441-T1	3
FUN_020440-T1	3
FUN_020436-T1	3
FUN_020416-T1	3
FUN_007896-T1	3
FUN_007894-T1	3
FUN_007889-T1	3
FUN_004989-T1	3
FUN_016957-T1	3
FUN_016952-T1	3
FUN_016950-T1	3
FUN_016938-T1	3
FUN_015028-T1	3
FUN_015024-T1	3
FUN_015020-T1	3
FUN_007919-T1	3
FUN_007912-T1	3
FUN_007910-T1	3
FUN_000675-T1	3
FUN_020401-T1	3
FUN_004991-T1	3
FUN_016963-T1	3
FUN_002442-T1	3
FUN_003132-T1	3
FUN_014975-T1	3
FUN_016959-T1	3
FUN_007954-T1	3
FUN_020396-T1	3
FUN_000698-T1	3
FUN_004980-T1	3
FUN_008020-T1	3
FUN_008010-T1	3
FUN_020380-T1	3
FUN_020372-T1	3
FUN_008039-T1	3
FUN_008038-T1	3
FUN_008029-T1	3
FUN_004953-T1	3
FUN_008053-T1	3
FUN_016982-T1	3
FUN_014849-T1	3
FUN_014837-T1	3
FUN_014836-T1	3
FUN_003151-T1	3
FUN_008045-T1	3
FUN_000715-T1	3
FUN_000709-T1	3
FUN_008084-T1	3
FUN_008083-T1	3
FUN_008074-T1	3
FUN_020350-T1	3
FUN_008112-T1	3
FUN_008159-T1	3
FUN_017001-T1	3
FUN_016999-T1	3
FUN_016995-T1	3
FUN_016994-T1	3
FUN_014820-T1	3
FUN_020315-T1	3
FUN_020311-T1	3
FUN_008168-T1	3
FUN_008205-T1	3
FUN_000764-T1	3
FUN_000756-T1	3
FUN_004931-T1	3
FUN_004927-T1	3
FUN_008247-T1	3
FUN_008245-T1	3
FUN_008270-T1	3
FUN_014771-T1	3
FUN_003176-T1	3
FUN_020281-T1	3
FUN_020270-T1	3
FUN_008305-T1	3
FUN_008300-T1	3
FUN_008293-T1	3
FUN_008288-T1	3
FUN_008337-T1	3
FUN_008324-T1	3
FUN_008319-T1	3
FUN_004878-T1	3
FUN_004872-T1	3
FUN_008355-T1	3
FUN_020250-T1	3
FUN_020246-T1	3
FUN_000804-T1	3
FUN_008388-T1	3
FUN_008387-T1	3
FUN_008386-T1	3
FUN_008385-T1	3
FUN_008411-T1	3
FUN_008408-T1	3
FUN_017035-T1	3
FUN_002397-T1	3
FUN_002395-T1	3
FUN_014728-T1	3
FUN_014727-T1	3
FUN_003204-T1	3
FUN_014754-T1	3
FUN_014748-T1	3
FUN_014747-T1	3
FUN_014746-T1	3
FUN_014738-T1	3
FUN_014695-T1	3
FUN_017046-T1	3
FUN_008392-T1	3
FUN_020242-T1	3
FUN_020226-T1	3
FUN_004854-T1	3
FUN_008431-T1	3
FUN_008426-T1	3
FUN_008423-T1	3
FUN_020209-T1	3
FUN_008549-T1	3
FUN_008548-T1	3
FUN_008543-T1	3
FUN_020202-T1	3
FUN_014666-T1	3
FUN_014660-T1	3
FUN_014659-T1	3
FUN_003217-T1	3
FUN_014718-T1	3
FUN_014715-T1	3
FUN_020200-T1	3
FUN_020195-T1	3
FUN_020191-T1	3
FUN_008576-T1	3
FUN_008563-T1	3
FUN_000848-T1	3
FUN_008600-T1	3
FUN_008593-T1	3
FUN_008592-T1	3
FUN_008588-T1	3
FUN_008582-T1	3
FUN_008581-T1	3
FUN_008580-T1	3
FUN_008617-T1	3
FUN_017091-T1	3
FUN_008628-T1	3
FUN_004838-T1	3
FUN_008639-T1	3
FUN_020141-T1	3
FUN_008671-T1	3
FUN_008663-T1	3
FUN_008691-T1	3
FUN_008690-T1	3
FUN_008688-T1	3
FUN_008678-T1	3
FUN_020128-T1	3
FUN_008713-T1	3
FUN_008705-T1	3
FUN_008703-T1	3
FUN_014594-T1	3
FUN_014580-T1	3
FUN_014579-T1	3
FUN_017107-T1	3
FUN_017103-T1	3
FUN_002384-T1	3
FUN_017099-T1	3
FUN_017098-T1	3
FUN_014611-T1	3
FUN_014609-T1	3
FUN_014603-T1	3
FUN_008722-T1	3
FUN_008720-T1	3
FUN_020105-T1	3
FUN_020103-T1	3
FUN_020097-T1	3
FUN_008754-T1	3
FUN_008751-T1	3
FUN_008768-T1	3
FUN_017126-T1	3
FUN_014577-T1	3
FUN_014599-T1	3
FUN_020086-T1	3
FUN_004832-T1	3
FUN_004825-T1	3
FUN_008793-T1	3
FUN_008822-T1	3
FUN_008814-T1	3
FUN_008804-T1	3
FUN_020069-T1	3
FUN_008841-T1	3
FUN_008830-T1	3
FUN_008828-T1	3
FUN_008823-T1	3
FUN_014443-T1	3
FUN_014440-T1	3
FUN_014429-T1	3
FUN_017142-T1	3
FUN_017134-T1	3
FUN_014564-T1	3
FUN_014563-T1	3
FUN_014555-T1	3
FUN_000898-T1	3
FUN_004808-T1	3
FUN_004804-T1	3
FUN_004800-T1	3
FUN_008861-T1	3
FUN_014399-T1	3
FUN_014422-T1	3
FUN_014420-T1	3
FUN_003273-T1	3
FUN_008920-T1	3
FUN_008919-T1	3
FUN_020027-T1	3
FUN_008934-T1	3
FUN_008930-T1	3
FUN_008965-T1	3
FUN_020017-T1	3
FUN_008990-T1	3
FUN_008972-T1	3
FUN_009016-T1	3
FUN_009012-T1	3
FUN_002366-T1	3
FUN_014383-T1	3
FUN_014378-T1	3
FUN_014373-T1	3
FUN_014412-T1	3
FUN_014411-T1	3
FUN_014402-T1	3
FUN_009010-T1	3
FUN_008999-T1	3
FUN_004774-T1	3
FUN_004767-T1	3
FUN_009069-T1	3
FUN_009067-T1	3
FUN_009056-T1	3
FUN_009094-T1	3
FUN_009075-T1	3
FUN_009122-T1	3
FUN_017189-T1	3
FUN_017188-T1	3
FUN_014349-T1	3
FUN_014371-T1	3
FUN_009113-T1	3
FUN_009100-T1	3
FUN_019953-T1	3
FUN_004748-T1	3
FUN_004746-T1	3
FUN_004745-T1	3
FUN_009151-T1	3
FUN_009150-T1	3
FUN_009134-T1	3
FUN_009131-T1	3
FUN_009184-T1	3
FUN_009166-T1	3
FUN_009163-T1	3
FUN_009199-T1	3
FUN_009191-T1	3
FUN_017224-T1	3
FUN_017215-T1	3
FUN_014304-T1	3
FUN_014303-T1	3
FUN_017204-T1	3
FUN_000955-T1	3
FUN_019929-T1	3
FUN_019917-T1	3
FUN_009207-T1	3
FUN_004735-T1	3
FUN_009232-T1	3
FUN_014271-T1	3
FUN_014258-T1	3
FUN_014244-T1	3
FUN_014282-T1	3
FUN_014275-T1	3
FUN_014274-T1	3
FUN_019891-T1	3
FUN_019890-T1	3
FUN_019888-T1	3
FUN_009257-T1	3
FUN_009250-T1	3
FUN_009239-T1	3
FUN_009238-T1	3
FUN_004717-T1	3
FUN_009278-T1	3
FUN_009274-T1	3
FUN_014222-T1	3
FUN_014221-T1	3
FUN_014212-T1	3
FUN_017270-T1	3
FUN_017265-T1	3
FUN_017261-T1	3
FUN_017255-T1	3
FUN_003315-T1	3
FUN_003311-T1	3
FUN_009271-T1	3
FUN_019870-T1	3
FUN_019857-T1	3
FUN_019854-T1	3
FUN_009300-T1	3
FUN_019844-T1	3
FUN_001001-T1	3
FUN_009331-T1	3
FUN_009318-T1	3
FUN_009346-T1	3
FUN_009338-T1	3
FUN_002326-T1	3
FUN_017273-T1	3
FUN_014202-T1	3
FUN_014228-T1	3
FUN_014227-T1	3
FUN_009335-T1	3
FUN_009332-T1	3
FUN_009370-T1	3
FUN_009366-T1	3
FUN_009358-T1	3
FUN_004699-T1	3
FUN_004696-T1	3
FUN_017295-T1	3
FUN_014164-T1	3
FUN_014161-T1	3
FUN_014160-T1	3
FUN_014152-T1	3
FUN_014181-T1	3
FUN_019806-T1	3
FUN_019803-T1	3
FUN_009393-T1	3
FUN_009392-T1	3
FUN_009391-T1	3
FUN_009389-T1	3
FUN_019787-T1	3
FUN_019776-T1	3
FUN_009440-T1	3
FUN_009455-T1	3
FUN_017321-T1	3
FUN_017309-T1	3
FUN_017308-T1	3
FUN_014141-T1	3
FUN_003335-T1	3
FUN_009452-T1	3
FUN_001042-T1	3
FUN_001039-T1	3
FUN_009480-T1	3
FUN_009474-T1	3
FUN_009473-T1	3
FUN_009471-T1	3
FUN_009467-T1	3
FUN_019749-T1	3
FUN_009493-T1	3
FUN_009489-T1	3
FUN_014070-T1	3
FUN_014069-T1	3
FUN_017337-T1	3
FUN_017333-T1	3
FUN_014112-T1	3
FUN_014132-T1	3
FUN_014119-T1	3
FUN_009545-T1	3
FUN_009528-T1	3
FUN_004675-T1	3
FUN_004671-T1	3
FUN_004670-T1	3
FUN_019723-T1	3
FUN_019698-T1	3
FUN_009571-T1	3
FUN_009557-T1	3
FUN_009594-T1	3
FUN_009587-T1	3
FUN_001079-T1	3
FUN_017346-T1	3
FUN_014068-T1	3
FUN_014094-T1	3
FUN_014086-T1	3
FUN_009614-T1	3
FUN_009611-T1	3
FUN_009608-T1	3
FUN_004557-T1	3
FUN_004556-T1	3
FUN_019668-T1	3
FUN_009653-T1	3
FUN_009650-T1	3
FUN_009646-T1	3
FUN_017362-T1	3
FUN_014018-T1	3
FUN_014016-T1	3
FUN_014038-T1	3
FUN_019660-T1	3
FUN_009761-T1	3
FUN_009880-T1	3
FUN_019650-T1	3
FUN_019648-T1	3
FUN_009896-T1	3
FUN_004546-T1	3
FUN_004545-T1	3
FUN_004538-T1	3
FUN_009919-T1	3
FUN_009916-T1	3
FUN_009914-T1	3
FUN_009901-T1	3
FUN_001137-T1	3
FUN_001134-T1	3
FUN_017389-T1	3
FUN_017388-T1	3
FUN_017386-T1	3
FUN_017382-T1	3
FUN_014012-T1	3
FUN_014009-T1	3
FUN_013999-T1	3
FUN_013998-T1	3
FUN_013994-T1	3
FUN_009926-T1	3
FUN_009924-T1	3
FUN_019611-T1	3
FUN_019608-T1	3
FUN_009956-T1	3
FUN_009946-T1	3
FUN_017419-T1	3
FUN_017415-T1	3
FUN_017406-T1	3
FUN_013977-T1	3
FUN_013971-T1	3
FUN_013964-T1	3
FUN_013960-T1	3
FUN_013981-T1	3
FUN_003383-T1	3
FUN_017396-T1	3
FUN_001146-T1	3
FUN_001143-T1	3
FUN_009987-T1	3
FUN_010009-T1	3
FUN_010004-T1	3
FUN_013924-T1	3
FUN_013942-T1	3
FUN_019577-T1	3
FUN_019575-T1	3
FUN_019570-T1	3
FUN_019569-T1	3
FUN_004504-T1	3
FUN_010038-T1	3
FUN_010037-T1	3
FUN_010033-T1	3
FUN_019562-T1	3
FUN_010068-T1	3
FUN_010082-T1	3
FUN_004484-T1	3
FUN_010097-T1	3
FUN_010127-T1	3
FUN_010119-T1	3
FUN_013902-T1	3
FUN_017457-T1	3
FUN_017452-T1	3
FUN_013938-T1	3
FUN_013935-T1	3
FUN_013925-T1	3
FUN_019518-T1	3
FUN_019515-T1	3
FUN_019514-T1	3
FUN_004461-T1	3
FUN_010140-T1	3
FUN_010139-T1	3
FUN_010160-T1	3
FUN_010155-T1	3
FUN_010154-T1	3
FUN_010150-T1	3
FUN_013886-T1	3
FUN_013884-T1	3
FUN_013915-T1	3
FUN_013912-T1	3
FUN_013909-T1	3
FUN_013907-T1	3
FUN_019479-T1	3
FUN_004440-T1	3
FUN_010217-T1	3
FUN_010216-T1	3
FUN_019466-T1	3
FUN_010243-T1	3
FUN_010238-T1	3
FUN_010236-T1	3
FUN_010271-T1	3
FUN_017487-T1	3
FUN_017480-T1	3
FUN_013869-T1	3
FUN_013855-T1	3
FUN_013848-T1	3
FUN_013895-T1	3
FUN_013891-T1	3
FUN_010285-T1	3
FUN_010282-T1	3
FUN_010279-T1	3
FUN_010275-T1	3
FUN_010300-T1	3
FUN_010294-T1	3
FUN_010293-T1	3
FUN_010321-T1	3
FUN_010312-T1	3
FUN_003409-T1	3
FUN_017507-T1	3
FUN_013806-T1	3
FUN_013803-T1	3
FUN_013836-T1	3
FUN_013821-T1	3
FUN_003404-T1	3
FUN_003395-T1	3
FUN_013841-T1	3
FUN_001239-T1	3
FUN_019413-T1	3
FUN_019403-T1	3
FUN_010357-T1	3
FUN_004394-T1	3
FUN_004391-T1	3
FUN_004385-T1	3
FUN_017519-T1	3
FUN_013753-T1	3
FUN_013779-T1	3
FUN_013774-T1	3
FUN_013771-T1	3
FUN_013757-T1	3
FUN_010382-T1	3
FUN_010380-T1	3
FUN_010375-T1	3
FUN_010405-T1	3
FUN_010401-T1	3
FUN_010387-T1	3
FUN_001277-T1	3
FUN_019374-T1	3
FUN_004377-T1	3
FUN_004375-T1	3
FUN_010444-T1	3
FUN_010441-T1	3
FUN_010438-T1	3
FUN_019371-T1	3
FUN_013688-T1	3
FUN_017531-T1	3
FUN_013712-T1	3
FUN_003453-T1	3
FUN_013709-T1	3
FUN_013707-T1	3
FUN_013737-T1	3
FUN_013728-T1	3
FUN_013725-T1	3
FUN_019368-T1	3
FUN_019348-T1	3
FUN_010450-T1	3
FUN_010480-T1	3
FUN_010475-T1	3
FUN_013660-T1	3
FUN_017564-T1	3
FUN_013698-T1	3
FUN_013694-T1	3
FUN_010471-T1	3
FUN_019338-T1	3
FUN_010490-T1	3
FUN_010511-T1	3
FUN_010504-T1	3
FUN_010502-T1	3
FUN_010495-T1	3
FUN_019335-T1	3
FUN_019324-T1	3
FUN_019319-T1	3
FUN_010541-T1	3
FUN_010528-T1	3
FUN_010525-T1	3
FUN_013635-T1	3
FUN_013630-T1	3
FUN_013658-T1	3
FUN_003469-T1	3
FUN_010521-T1	3
FUN_010545-T1	3
FUN_010580-T1	3
FUN_010575-T1	3
FUN_010573-T1	3
FUN_010567-T1	3
FUN_019292-T1	3
FUN_004344-T1	3
FUN_004343-T1	3
FUN_004339-T1	3
FUN_010610-T1	3
FUN_010603-T1	3
FUN_013565-T1	3
FUN_013610-T1	3
FUN_003486-T1	3
FUN_003480-T1	3
FUN_003476-T1	3
FUN_019275-T1	3
FUN_010631-T1	3
FUN_010620-T1	3
FUN_010660-T1	3
FUN_010654-T1	3
FUN_010651-T1	3
FUN_010647-T1	3
FUN_019256-T1	3
FUN_019249-T1	3
FUN_010688-T1	3
FUN_010687-T1	3
FUN_017611-T1	3
FUN_017603-T1	3
FUN_013531-T1	3
FUN_013527-T1	3
FUN_013526-T1	3
FUN_013525-T1	3
FUN_013556-T1	3
FUN_013554-T1	3
FUN_013540-T1	3
FUN_013583-T1	3
FUN_001333-T1	3
FUN_010707-T1	3
FUN_010706-T1	3
FUN_010714-T1	3
FUN_004314-T1	3
FUN_003527-T1	3
FUN_017638-T1	3
FUN_013522-T1	3
FUN_013514-T1	3
FUN_010730-T1	3
FUN_010727-T1	3
FUN_001350-T1	3
FUN_010762-T1	3
FUN_004294-T1	3
FUN_010749-T1	3
FUN_010743-T1	3
FUN_010778-T1	3
FUN_004280-T1	3
FUN_017654-T1	3
FUN_003540-T1	3
FUN_013461-T1	3
FUN_013469-T1	3
FUN_013468-T1	3
FUN_013493-T1	3
FUN_004269-T1	3
FUN_010769-T1	3
FUN_019179-T1	3
FUN_010800-T1	3
FUN_010789-T1	3
FUN_010811-T1	3
FUN_010809-T1	3
FUN_010808-T1	3
FUN_010806-T1	3
FUN_019165-T1	3
FUN_019164-T1	3
FUN_004266-T1	3
FUN_004257-T1	3
FUN_013401-T1	3
FUN_013400-T1	3
FUN_013420-T1	3
FUN_013413-T1	3
FUN_019161-T1	3
FUN_019143-T1	3
FUN_010866-T1	3
FUN_010854-T1	3
FUN_010886-T1	3
FUN_010876-T1	3
FUN_001389-T1	3
FUN_001387-T1	3
FUN_001385-T1	3
FUN_010904-T1	3
FUN_010901-T1	3
FUN_010922-T1	3
FUN_017707-T1	3
FUN_017696-T1	3
FUN_017693-T1	3
FUN_017689-T1	3
FUN_017688-T1	3
FUN_013374-T1	3
FUN_019126-T1	3
FUN_019122-T1	3
FUN_019104-T1	3
FUN_010951-T1	3
FUN_019098-T1	3
FUN_001407-T1	3
FUN_001405-T1	3
FUN_019090-T1	3
FUN_010959-T1	3
FUN_003566-T1	3
FUN_013354-T1	3
FUN_013347-T1	3
FUN_013326-T1	3
FUN_013324-T1	3
FUN_011009-T1	3
FUN_011003-T1	3
FUN_010995-T1	3
FUN_019065-T1	3
FUN_001415-T1	3
FUN_019060-T1	3
FUN_019056-T1	3
FUN_019050-T1	3
FUN_011060-T1	3
FUN_011054-T1	3
FUN_013268-T1	3
FUN_017733-T1	3
FUN_017732-T1	3
FUN_017726-T1	3
FUN_013302-T1	3
FUN_019044-T1	3
FUN_011076-T1	3
FUN_011072-T1	3
FUN_011092-T1	3
FUN_019035-T1	3
FUN_019019-T1	3
FUN_004234-T1	3
FUN_004220-T1	3
FUN_001462-T1	3
FUN_001459-T1	3
FUN_018999-T1	3
FUN_018996-T1	3
FUN_011163-T1	3
FUN_003580-T1	3
FUN_017753-T1	3
FUN_017751-T1	3
FUN_002156-T1	3
FUN_013274-T1	3
FUN_013273-T1	3
FUN_013269-T1	3
FUN_011151-T1	3
FUN_018971-T1	3
FUN_011183-T1	3
FUN_011176-T1	3
FUN_011174-T1	3
FUN_011171-T1	3
FUN_011196-T1	3
FUN_011195-T1	3
FUN_011188-T1	3
FUN_013225-T1	3
FUN_013221-T1	3
FUN_017776-T1	3
FUN_017773-T1	3
FUN_017765-T1	3
FUN_017757-T1	3
FUN_013247-T1	3
FUN_003597-T1	3
FUN_018959-T1	3
FUN_011212-T1	3
FUN_004184-T1	3
FUN_004173-T1	3
FUN_011220-T1	3
FUN_013187-T1	3
FUN_013182-T1	3
FUN_013209-T1	3
FUN_013204-T1	3
FUN_001494-T1	3
FUN_001481-T1	3
FUN_011270-T1	3
FUN_011263-T1	3
FUN_011293-T1	3
FUN_011292-T1	3
FUN_011291-T1	3
FUN_011283-T1	3
FUN_018933-T1	3
FUN_011326-T1	3
FUN_011324-T1	3
FUN_011322-T1	3
FUN_018926-T1	3
FUN_018915-T1	3
FUN_018910-T1	3
FUN_018905-T1	3
FUN_011361-T1	3
FUN_011350-T1	3
FUN_011344-T1	3
FUN_013159-T1	3
FUN_013158-T1	3
FUN_013157-T1	3
FUN_013156-T1	3
FUN_017813-T1	3
FUN_013197-T1	3
FUN_001529-T1	3
FUN_018891-T1	3
FUN_011390-T1	3
FUN_011389-T1	3
FUN_011388-T1	3
FUN_013151-T1	3
FUN_013150-T1	3
FUN_013142-T1	3
FUN_013136-T1	3
FUN_013132-T1	3
FUN_013177-T1	3
FUN_011381-T1	3
FUN_011375-T1	3
FUN_018882-T1	3
FUN_011416-T1	3
FUN_011409-T1	3
FUN_011429-T1	3
FUN_011424-T1	3
FUN_011423-T1	3
FUN_018865-T1	3
FUN_011456-T1	3
FUN_011494-T1	3
FUN_013113-T1	3
FUN_017848-T1	3
FUN_017847-T1	3
FUN_017842-T1	3
FUN_017827-T1	3
FUN_013128-T1	3
FUN_003639-T1	3
FUN_003634-T1	3
FUN_003632-T1	3
FUN_017822-T1	3
FUN_011491-T1	3
FUN_011477-T1	3
FUN_001544-T1	3
FUN_001538-T1	3
FUN_011497-T1	3
FUN_002021-T1	3
FUN_002017-T1	3
FUN_002010-T1	3
FUN_017859-T1	3
FUN_013099-T1	3
FUN_013082-T1	3
FUN_018826-T1	3
FUN_018823-T1	3
FUN_011533-T1	3
FUN_011525-T1	3
FUN_018812-T1	3
FUN_001560-T1	3
FUN_001558-T1	3
FUN_001555-T1	3
FUN_011553-T1	3
FUN_011552-T1	3
FUN_004113-T1	3
FUN_011571-T1	3
FUN_011566-T1	3
FUN_013030-T1	3
FUN_017886-T1	3
FUN_017885-T1	3
FUN_013062-T1	3
FUN_013058-T1	3
FUN_011561-T1	3
FUN_011556-T1	3
FUN_018802-T1	3
FUN_018795-T1	3
FUN_018787-T1	3
FUN_011595-T1	3
FUN_011583-T1	3
FUN_011579-T1	3
FUN_011615-T1	3
FUN_013014-T1	3
FUN_013048-T1	3
FUN_013040-T1	3
FUN_013034-T1	3
FUN_011611-T1	3
FUN_011600-T1	3
FUN_018767-T1	3
FUN_011630-T1	3
FUN_004093-T1	3
FUN_004090-T1	3
FUN_011649-T1	3
FUN_011641-T1	3
FUN_011639-T1	3
FUN_011637-T1	3
FUN_001973-T1	3
FUN_001993-T1	3
FUN_012974-T1	3
FUN_013010-T1	3
FUN_012995-T1	3
FUN_017913-T1	3
FUN_018721-T1	3
FUN_018720-T1	3
FUN_011683-T1	3
FUN_011702-T1	3
FUN_011698-T1	3
FUN_018709-T1	3
FUN_011738-T1	3
FUN_011729-T1	3
FUN_011721-T1	3
FUN_011719-T1	3
FUN_003949-T1	3
FUN_012928-T1	3
FUN_012926-T1	3
FUN_017933-T1	3
FUN_012946-T1	3
FUN_003668-T1	3
FUN_012968-T1	3
FUN_012965-T1	3
FUN_012964-T1	3
FUN_012961-T1	3
FUN_012959-T1	3
FUN_011752-T1	3
FUN_011770-T1	3
FUN_004060-T1	3
FUN_004051-T1	3
FUN_012924-T1	3
FUN_012923-T1	3
FUN_012938-T1	3
FUN_012937-T1	3
FUN_012930-T1	3
FUN_011793-T1	3
FUN_011775-T1	3
FUN_011811-T1	3
FUN_011800-T1	3
FUN_011797-T1	3
FUN_011794-T1	3
FUN_011828-T1	3
FUN_011823-T1	3
FUN_011821-T1	3
FUN_011859-T1	3
FUN_011854-T1	3
FUN_012775-T1	3
FUN_012774-T1	3
FUN_012794-T1	3
FUN_012788-T1	3
FUN_012782-T1	3
FUN_018641-T1	3
FUN_011891-T1	3
FUN_011874-T1	3
FUN_011904-T1	3
FUN_011902-T1	3
FUN_018627-T1	3
FUN_001656-T1	3
FUN_011920-T1	3
FUN_011919-T1	3
FUN_011956-T1	3
FUN_011952-T1	3
FUN_011946-T1	3
FUN_011945-T1	3
FUN_011968-T1	3
FUN_011965-T1	3
FUN_003919-T1	3
FUN_001931-T1	3
FUN_017994-T1	3
FUN_003699-T1	3
FUN_017978-T1	3
FUN_011981-T1	3
FUN_011979-T1	3
FUN_011971-T1	3
FUN_018593-T1	3
FUN_012013-T1	3
FUN_012002-T1	3
FUN_011998-T1	3
FUN_012694-T1	3
FUN_012689-T1	3
FUN_012685-T1	3
FUN_018025-T1	3
FUN_003718-T1	3
FUN_012740-T1	3
FUN_012736-T1	3
FUN_012733-T1	3
FUN_001690-T1	3
FUN_001689-T1	3
FUN_018564-T1	3
FUN_018556-T1	3
FUN_003910-T1	3
FUN_003903-T1	3
FUN_003900-T1	3
FUN_012050-T1	3
FUN_001908-T1	3
FUN_012676-T1	3
FUN_012667-T1	3
FUN_012664-T1	3
FUN_012704-T1	3
FUN_012697-T1	3
FUN_012058-T1	3
FUN_001707-T1	3
FUN_012087-T1	3
FUN_012080-T1	3
FUN_012078-T1	3
FUN_001733-T1	3
FUN_012119-T1	3
FUN_012114-T1	3
FUN_012102-T1	3
FUN_018333-T1	3
FUN_012132-T1	3
FUN_012128-T1	3
FUN_012127-T1	3
FUN_012618-T1	3
FUN_012617-T1	3
FUN_001904-T1	3
FUN_012659-T1	3
FUN_012655-T1	3
FUN_012646-T1	3
FUN_012136-T1	3
FUN_012134-T1	3
FUN_018311-T1	3
FUN_012158-T1	3
FUN_012188-T1	3
FUN_003867-T1	3
FUN_003866-T1	3
FUN_003865-T1	3
FUN_018058-T1	3
FUN_012610-T1	3
FUN_012629-T1	3
FUN_012626-T1	3
FUN_012220-T1	3
FUN_012199-T1	3
FUN_012196-T1	3
FUN_012229-T1	3
FUN_003853-T1	3
FUN_018278-T1	3
FUN_001753-T1	3
FUN_012256-T1	3
FUN_012245-T1	3
FUN_012242-T1	3
FUN_012238-T1	3
FUN_012271-T1	3
FUN_012594-T1	3
FUN_012593-T1	3
FUN_012589-T1	3
FUN_012585-T1	3
FUN_012304-T1	3
FUN_012292-T1	3
FUN_012291-T1	3
FUN_012287-T1	3
FUN_012318-T1	3
FUN_003838-T1	3
FUN_012305-T1	3
FUN_018237-T1	3
FUN_001801-T1	3
FUN_018212-T1	3
FUN_012377-T1	3
FUN_012396-T1	3
FUN_012513-T1	3
FUN_018109-T1	3
FUN_001862-T1	3
FUN_012561-T1	3
FUN_012551-T1	3
FUN_012392-T1	3
FUN_012387-T1	3
FUN_012383-T1	3
FUN_012379-T1	3
FUN_001806-T1	3
FUN_018192-T1	3
FUN_012413-T1	3
FUN_012410-T1	3
FUN_012407-T1	3
FUN_012398-T1	3
FUN_018184-T1	3
FUN_012426-T1	3
FUN_012425-T1	3
FUN_012440-T1	3
FUN_018133-T1	3
FUN_018132-T1	3
FUN_018130-T1	3
FUN_003762-T1	3
FUN_012520-T1	3
FUN_012439-T1	3
FUN_018172-T1	3
FUN_012460-T1	3
FUN_012458-T1	3
FUN_012447-T1	3
FUN_012482-T1	3
FUN_012470-T1	3
FUN_018153-T1	3
FUN_001852-T1	3
FUN_001847-T1	3
FUN_012503-T1	3
FUN_012499-T1	3
FUN_012489-T1	3
FUN_000027-T1	3
FUN_000026-T1	3
FUN_005449-T1	3
FUN_005525-T1	3
FUN_005505-T1	3
FUN_016346-T1	3
FUN_016369-T1	3
FUN_016367-T1	3
FUN_021519-T1	3
FUN_021513-T1	3
FUN_005474-T1	3
FUN_005468-T1	3
FUN_016375-T1	2
FUN_016392-T1	2
FUN_016400-T1	2
FUN_016284-T1	2
FUN_000036-T1	2
FUN_000030-T1	2
FUN_021501-T1	2
FUN_021507-T1	2
FUN_012496-T1	2
FUN_012500-T1	2
FUN_012504-T1	2
FUN_012469-T1	2
FUN_012480-T1	2
FUN_012483-T1	2
FUN_012448-T1	2
FUN_005659-T1	2
FUN_021451-T1	2
FUN_000057-T1	2
FUN_016287-T1	2
FUN_002706-T1	2
FUN_016273-T1	2
FUN_016408-T1	2
FUN_016413-T1	2
FUN_016416-T1	2
FUN_005625-T1	2
FUN_012450-T1	2
FUN_012463-T1	2
FUN_018167-T1	2
FUN_018175-T1	2
FUN_012437-T1	2
FUN_012515-T1	2
FUN_012518-T1	2
FUN_012521-T1	2
FUN_018117-T1	2
FUN_018118-T1	2
FUN_018122-T1	2
FUN_012443-T1	2
FUN_003781-T1	2
FUN_001826-T1	2
FUN_012408-T1	2
FUN_005731-T1	2
FUN_005700-T1	2
FUN_005701-T1	2
FUN_005703-T1	2
FUN_005666-T1	2
FUN_005671-T1	2
FUN_005680-T1	2
FUN_005434-T1	2
FUN_005435-T1	2
FUN_005440-T1	2
FUN_001815-T1	2
FUN_018199-T1	2
FUN_012553-T1	2
FUN_012560-T1	2
FUN_012563-T1	2
FUN_003768-T1	2
FUN_012532-T1	2
FUN_012535-T1	2
FUN_012536-T1	2
FUN_012509-T1	2
FUN_005744-T1	2
FUN_005753-T1	2
FUN_021423-T1	2
FUN_016256-T1	2
FUN_016271-T1	2
FUN_016227-T1	2
FUN_005719-T1	2
FUN_005722-T1	2
FUN_012394-T1	2
FUN_012397-T1	2
FUN_001792-T1	2
FUN_018221-T1	2
FUN_012340-T1	2
FUN_012344-T1	2
FUN_012350-T1	2
FUN_012352-T1	2
FUN_012353-T1	2
FUN_021392-T1	2
FUN_002767-T1	2
FUN_002775-T1	2
FUN_002777-T1	2
FUN_016435-T1	2
FUN_016437-T1	2
FUN_016442-T1	2
FUN_016179-T1	2
FUN_016183-T1	2
FUN_005411-T1	2
FUN_012320-T1	2
FUN_018225-T1	2
FUN_018235-T1	2
FUN_018240-T1	2
FUN_018241-T1	2
FUN_012309-T1	2
FUN_012311-T1	2
FUN_012285-T1	2
FUN_012286-T1	2
FUN_016154-T1	2
FUN_016155-T1	2
FUN_016170-T1	2
FUN_005831-T1	2
FUN_005848-T1	2
FUN_005811-T1	2
FUN_021386-T1	2
FUN_005768-T1	2
FUN_005773-T1	2
FUN_005778-T1	2
FUN_018261-T1	2
FUN_012266-T1	2
FUN_001883-T1	2
FUN_012601-T1	2
FUN_012565-T1	2
